anio_mes,id_tienda,categoria,presupuesto_venta,presupuesto_unidades,escenario
2026-03,T004,Moda,171164326,1281,Base
2026-03,T004,Muebles,226408717,806,Base
2026-03,T004,Tecnologia,235598276,149,Base
2026-03,T005,Alimentos,132104865,429,Base
2026-03,T005,Belleza,327496845,537,Base
2026-03,T005,Deportes,189512807,840,Base
2026-03,T005,Electrohogar,94426683,462,Base
2026-03,T005,Jugueteria,387641622,520,Base
2026-03,T005,Moda,168293195,395,Base
2026-03,T005,Muebles,175323323,709,Base
2026-03,T005,Tecnologia,96058617,1059,Base
2026-03,T006,Alimentos,187803262,292,Base
2026-03,T006,Belleza,400931330,1318,Base
2026-03,T006,Deportes,223693162,197,Base
2026-03,T006,Electrohogar,101440739,422,Base
2026-03,T006,Jugueteria,362574196,1003,Base
2026-03,T006,Moda,196626523,1037,Base
2026-03,T006,Muebles,204729646,903,Base
2026-03,T006,Tecnologia,405593179,968,Base
2026-03,T007,Alimentos,357686859,565,Base
2026-03,T007,Belleza,266561402,219,Base
2026-03,T007,Deportes,346892822,621,Base
2026-03,T007,Electrohogar,237567741,290,Base
2026-03,T007,Jugueteria,230248539,361,Base
2026-03,T007,Moda,304701107,649,Base
2026-03,T007,Muebles,119675832,1255,Base
2026-03,T007,Tecnologia,363775715,171,Base
2026-03,T008,Alimentos,148742590,212,Base
2026-03,T008,Belleza,50816033,662,Base
2026-03,T008,Deportes,411191375,923,Base
2026-03,T008,Electrohogar,323182012,252,Base
2026-03,T008,Jugueteria,285342265,278,Base
2026-03,T008,Moda,195253885,1005,Base
2026-03,T008,Muebles,196227040,933,Base
2026-03,T008,Tecnologia,82692663,1355,Base
2026-03,T009,Alimentos,329661418,293,Base
2026-03,T009,Belleza,106709291,780,Base
2026-03,T009,Deportes,411894707,841,Base
2026-03,T009,Electrohogar,224176175,286,Base
2026-03,T009,Jugueteria,107936804,935,Base
2026-03,T009,Moda,170134102,1334,Base
2026-03,T009,Muebles,288511312,679,Base
2026-03,T009,Tecnologia,385617375,502,Base
2026-03,T010,Alimentos,215223882,783,Base
2026-03,T010,Belleza,392705482,824,Base
2026-03,T010,Deportes,319680211,722,Base
2026-03,T010,Electrohogar,139294735,842,Base
2026-03,T010,Jugueteria,318087243,772,Base
2026-03,T010,Moda,149008366,1040,Base
2026-03,T010,Muebles,185793584,631,Base
2026-03,T010,Tecnologia,248556728,653,Base
2026-03,T011,Alimentos,303556551,1335,Base
2026-03,T011,Belleza,287326774,896,Base
2026-03,T011,Deportes,316005089,1278,Base
2026-03,T011,Electrohogar,403725876,762,Base
2026-03,T011,Jugueteria,327791906,805,Base
2026-03,T011,Moda,318406388,777,Base
2026-03,T011,Muebles,242337423,1200,Base
2026-03,T011,Tecnologia,381960393,1330,Base
2026-03,T012,Alimentos,322908537,773,Base
2026-03,T012,Belleza,293747019,708,Base
2026-03,T012,Deportes,135636821,789,Base
2026-03,T012,Electrohogar,287040017,1190,Base
2026-03,T012,Jugueteria,391315112,838,Base
2026-03,T012,Moda,303465055,921,Base
2026-03,T012,Muebles,139248448,916,Base
2026-03,T012,Tecnologia,349795259,459,Base
2026-03,T013,Alimentos,349128034,1000,Base
2026-03,T013,Belleza,375338332,938,Base
2026-03,T013,Deportes,85509901,1302,Base
2026-03,T013,Electrohogar,199994357,898,Base
2026-03,T013,Jugueteria,215394639,574,Base
2026-03,T013,Moda,80814455,1370,Base
2026-03,T013,Muebles,368679209,362,Base
2026-03,T013,Tecnologia,291225004,377,Base
2026-03,T014,Alimentos,208733779,940,Base
2026-03,T014,Belleza,48911761,594,Base
2026-03,T014,Deportes,354060719,317,Base
2026-03,T014,Electrohogar,408245677,211,Base
2026-03,T014,Jugueteria,126328253,1128,Base
2026-03,T014,Moda,322779735,888,Base
2026-03,T014,Muebles,336295211,689,Base
2026-03,T014,Tecnologia,240531829,211,Base
2026-03,T015,Alimentos,119571507,700,Base
2026-03,T015,Belleza,70151722,1252,Base
2026-03,T015,Deportes,114396385,234,Base
2026-03,T015,Electrohogar,397018339,780,Base
2026-03,T015,Jugueteria,245093583,970,Base
2026-03,T015,Moda,382890897,191,Base
2026-03,T015,Muebles,309481230,360,Base
2026-03,T015,Tecnologia,55226976,822,Base
2026-03,T016,Alimentos,279306106,596,Base
2026-03,T016,Belleza,354624776,383,Base
2026-03,T016,Deportes,72788586,887,Base
2026-03,T016,Electrohogar,80520158,944,Base
2026-03,T016,Jugueteria,118346976,1293,Base
2026-03,T016,Moda,266370369,531,Base
2026-03,T016,Muebles,110686271,1338,Base
2026-03,T016,Tecnologia,345216591,472,Base
2026-03,T017,Alimentos,64378126,464,Base
2026-03,T017,Belleza,104215736,1229,Base
2026-03,T017,Deportes,164219923,1330,Base
2026-03,T017,Electrohogar,46491662,288,Base
2026-03,T017,Jugueteria,349308043,1061,Base
2026-03,T017,Moda,165856492,156,Base
2026-03,T017,Muebles,223624661,322,Base
2026-03,T017,Tecnologia,99179084,801,Base
2026-03,T018,Alimentos,409231780,515,Base
2026-03,T018,Belleza,280670525,1282,Base
2026-03,T018,Deportes,240544992,332,Base
2026-03,T018,Electrohogar,371188213,203,Base
2026-03,T018,Jugueteria,162386499,776,Base
2026-03,T018,Moda,45609044,773,Base
2026-03,T018,Muebles,393999964,551,Base
2026-03,T018,Tecnologia,315485173,1126,Base
2026-03,T019,Alimentos,325063023,1251,Base
2026-03,T019,Belleza,396036040,924,Base
2026-03,T019,Deportes,116871008,1229,Base
2026-03,T019,Electrohogar,283794345,1149,Base
2026-03,T019,Jugueteria,377133526,1396,Base
2026-03,T019,Moda,403110578,160,Base
2026-03,T019,Muebles,267945913,861,Base
2026-03,T019,Tecnologia,342352511,1133,Base
2026-03,T020,Alimentos,138824085,1164,Base
2026-03,T020,Belleza,407093622,1081,Base
2026-03,T020,Deportes,314459229,253,Base
2026-03,T020,Electrohogar,100807318,854,Base
2026-03,T020,Jugueteria,60146905,676,Base
2026-03,T020,Moda,297669441,1163,Base
2026-03,T020,Muebles,345780517,1229,Base
2026-03,T020,Tecnologia,54005013,183,Base
2026-03,T021,Alimentos,379640335,883,Base
2026-03,T021,Belleza,251879194,1085,Base
2026-03,T021,Deportes,291355895,1008,Base
2026-03,T021,Electrohogar,410889743,661,Base
2026-03,T021,Jugueteria,164977044,1225,Base
2026-03,T021,Moda,377335430,1094,Base
2026-03,T021,Muebles,326718146,522,Base
2026-03,T021,Tecnologia,241929089,960,Base
2026-03,T022,Alimentos,156737683,457,Base
2026-03,T022,Belleza,209522236,1293,Base
2026-03,T022,Deportes,390105621,507,Base
2026-03,T022,Electrohogar,151331003,872,Base
2026-03,T022,Jugueteria,206749143,331,Base
2026-03,T022,Moda,243675069,406,Base
2026-03,T022,Muebles,409720279,844,Base
2026-03,T022,Tecnologia,130257803,1195,Base
2026-03,T023,Alimentos,191940735,538,Base
2026-03,T023,Belleza,292987833,1131,Base
2026-03,T023,Deportes,267088184,1376,Base
2026-03,T023,Electrohogar,130381631,850,Base
2026-03,T023,Jugueteria,387247443,657,Base
2026-03,T023,Moda,327862776,389,Base
2026-03,T023,Muebles,183609248,1017,Base
2026-03,T023,Tecnologia,396438234,633,Base
2026-03,T024,Alimentos,213895778,626,Base
2026-03,T024,Belleza,172120156,442,Base
2026-03,T024,Deportes,96625065,622,Base
2026-03,T024,Electrohogar,222621846,664,Base
2026-03,T024,Jugueteria,77260504,1225,Base
2026-03,T024,Moda,286931574,994,Base
2026-03,T024,Muebles,286183443,560,Base
2026-03,T024,Tecnologia,73055314,470,Base
2026-03,T025,Alimentos,121822517,1034,Base
2026-03,T025,Belleza,347463813,1220,Base
2026-03,T025,Deportes,395683616,577,Base
2026-03,T025,Electrohogar,365647721,1325,Base
2026-03,T025,Jugueteria,316330025,1200,Base
2026-03,T025,Moda,121726145,221,Base
2026-03,T025,Muebles,133765809,538,Base
2026-03,T025,Tecnologia,272013213,732,Base
2026-03,T026,Alimentos,416448943,1025,Base
2026-03,T026,Belleza,273066938,265,Base
2026-03,T026,Deportes,392266102,1284,Base
2026-03,T026,Electrohogar,139099734,387,Base
2026-03,T026,Jugueteria,414290950,184,Base
2026-03,T026,Moda,229776932,384,Base
2026-03,T026,Muebles,307031728,545,Base
2026-03,T026,Tecnologia,279602469,231,Base
2026-03,T027,Alimentos,298659160,431,Base
2026-03,T027,Belleza,308355145,1324,Base
2026-03,T027,Deportes,117742591,285,Base
2026-03,T027,Electrohogar,84127008,228,Base
2026-03,T027,Jugueteria,340398757,1022,Base
2026-03,T027,Moda,418263910,1278,Base
2026-03,T027,Muebles,238070429,290,Base
2026-03,T027,Tecnologia,84400946,467,Base
2026-03,T028,Alimentos,274664189,289,Base
2026-03,T028,Belleza,295471387,1335,Base
2026-03,T028,Deportes,253682355,1142,Base
2026-03,T028,Electrohogar,333749421,372,Base
2026-03,T028,Jugueteria,373652719,257,Base
2026-03,T028,Moda,300804012,837,Base
2026-03,T028,Muebles,52024515,741,Base
2026-03,T028,Tecnologia,367098644,829,Base
2026-03,T029,Alimentos,251888510,1341,Base
2026-03,T029,Belleza,382082154,651,Base
2026-03,T029,Deportes,391917280,1178,Base
2026-03,T029,Electrohogar,57933532,527,Base
2026-03,T029,Jugueteria,151766187,395,Base
2026-03,T029,Moda,228659837,1395,Base
2026-03,T029,Muebles,379718249,628,Base
2026-03,T029,Tecnologia,216807911,869,Base
2026-03,T030,Alimentos,346302968,1017,Base
2026-03,T030,Belleza,199581117,1023,Base
2026-03,T030,Deportes,203389876,940,Base
2026-03,T030,Electrohogar,100742058,352,Base
2026-03,T030,Jugueteria,228378100,634,Base
2026-03,T030,Moda,137222445,1302,Base
2026-03,T030,Muebles,161209704,555,Base
2026-03,T030,Tecnologia,329573639,922,Base
2026-03,T031,Alimentos,389560480,826,Base
2026-03,T031,Belleza,177572741,364,Base
2026-03,T031,Deportes,413337200,800,Base
2026-03,T031,Electrohogar,412528803,1023,Base
2026-03,T031,Jugueteria,146709665,826,Base
2026-03,T031,Moda,409717986,122,Base
2026-03,T031,Muebles,307998975,738,Base
2026-03,T031,Tecnologia,374640729,992,Base
2026-03,T032,Alimentos,327361378,1286,Base
2026-03,T032,Belleza,354263245,269,Base
2026-03,T032,Deportes,233183764,503,Base
2026-03,T032,Electrohogar,176910920,302,Base
2026-03,T032,Jugueteria,360413296,1309,Base
2026-03,T032,Moda,230950206,295,Base
2026-03,T032,Muebles,357762593,470,Base
2026-03,T032,Tecnologia,341333405,439,Base
2026-03,T033,Alimentos,301972971,1308,Base
2026-03,T033,Belleza,408215964,1380,Base
2026-03,T033,Deportes,262453402,1178,Base
2026-03,T033,Electrohogar,335521123,369,Base
2026-03,T033,Jugueteria,214803936,1002,Base
2026-03,T033,Moda,242565575,390,Base
2026-03,T033,Muebles,155325621,199,Base
2026-03,T033,Tecnologia,391970017,968,Base
2026-03,T034,Alimentos,137403555,701,Base
2026-03,T034,Belleza,351322710,412,Base
2026-03,T034,Deportes,372658352,771,Base
2026-03,T034,Electrohogar,142408178,921,Base
2026-03,T034,Jugueteria,216617656,1245,Base
2026-03,T034,Moda,269585395,509,Base
2026-03,T034,Muebles,257511068,503,Base
2026-03,T034,Tecnologia,151013561,644,Base
2026-03,T035,Alimentos,259087428,1009,Base
2026-03,T035,Belleza,283332226,1264,Base
2026-03,T035,Deportes,194924332,1257,Base
2026-03,T035,Electrohogar,149221935,375,Base
2026-03,T035,Jugueteria,140915625,1277,Base
2026-03,T035,Moda,205352069,796,Base
2026-03,T035,Muebles,363811285,1030,Base
2026-03,T035,Tecnologia,133012956,1297,Base
2026-03,T036,Alimentos,203365910,1146,Base
2026-03,T036,Belleza,381931367,1078,Base
2026-03,T036,Deportes,418585375,1359,Base
2026-03,T036,Electrohogar,417076278,211,Base
2026-03,T036,Jugueteria,390709652,398,Base
2026-03,T036,Moda,323889140,198,Base
2026-03,T036,Muebles,57994515,756,Base
2026-03,T036,Tecnologia,197917542,196,Base
2026-03,T037,Alimentos,68866031,1281,Base
2026-03,T037,Belleza,314351624,1102,Base
2026-03,T037,Deportes,207354463,1118,Base
2026-03,T037,Electrohogar,51727217,682,Base
2026-03,T037,Jugueteria,307339122,642,Base
2026-03,T037,Moda,175557274,1290,Base
2026-03,T037,Muebles,311984083,1307,Base
2026-03,T037,Tecnologia,113718784,875,Base
2026-03,T038,Alimentos,156801935,943,Base
2026-03,T038,Belleza,152651743,1127,Base
2026-03,T038,Deportes,295017309,932,Base
2026-03,T038,Electrohogar,334201021,639,Base
2026-03,T038,Jugueteria,283625929,572,Base
2026-03,T038,Moda,404486936,124,Base
2026-03,T038,Muebles,82056947,1323,Base
2026-03,T038,Tecnologia,269081342,390,Base
2026-03,T039,Alimentos,205766245,1007,Base
2026-03,T039,Belleza,385266486,310,Base
2026-03,T039,Deportes,118858152,375,Base
2026-03,T039,Electrohogar,313372307,272,Base
2026-03,T039,Jugueteria,210136080,128,Base
2026-03,T039,Moda,344417296,1103,Base
2026-03,T039,Muebles,130172068,599,Base
2026-03,T039,Tecnologia,137970836,624,Base
2026-03,T040,Alimentos,153594466,1145,Base
2026-03,T040,Belleza,227480306,782,Base
2026-03,T040,Deportes,222095880,919,Base
2026-03,T040,Electrohogar,155324455,286,Base
2026-03,T040,Jugueteria,147342739,1096,Base
2026-03,T040,Moda,225964457,532,Base
2026-03,T040,Muebles,269636286,483,Base
2026-03,T040,Tecnologia,386437841,351,Base
2026-03,T041,Alimentos,205930822,1094,Base
2026-03,T041,Belleza,367766142,806,Base
2026-03,T041,Deportes,63833328,193,Base
2026-03,T041,Electrohogar,324853323,1115,Base
2026-03,T041,Jugueteria,263617138,907,Base
2026-03,T041,Moda,89473685,444,Base
2026-03,T041,Muebles,88506862,283,Base
2026-03,T041,Tecnologia,318802909,679,Base
2026-03,T042,Alimentos,308469710,1279,Base
2026-03,T042,Belleza,49255683,1281,Base
2026-03,T042,Deportes,194416480,1026,Base
2026-03,T042,Electrohogar,201101890,613,Base
2026-03,T042,Jugueteria,354042284,1344,Base
2026-03,T042,Moda,202336698,1220,Base
2026-03,T042,Muebles,214525987,771,Base
2026-03,T042,Tecnologia,349394917,515,Base
2026-03,T043,Alimentos,418824814,866,Base
2026-03,T043,Belleza,231141282,536,Base
2026-03,T043,Deportes,179553805,738,Base
2026-03,T043,Electrohogar,353351794,1049,Base
2026-03,T043,Jugueteria,199491633,980,Base
2026-03,T043,Moda,397467734,798,Base
2026-03,T043,Muebles,148223376,278,Base
2026-03,T043,Tecnologia,154789065,635,Base
2026-03,T044,Alimentos,144463480,1146,Base
2026-03,T044,Belleza,315211266,817,Base
2026-03,T044,Deportes,392599645,1015,Base
2026-03,T044,Electrohogar,263201685,1307,Base
2026-03,T044,Jugueteria,256040958,539,Base
2026-03,T044,Moda,315941133,187,Base
2026-03,T044,Muebles,59946614,257,Base
2026-03,T044,Tecnologia,140975279,343,Base
2026-03,T045,Alimentos,352894526,133,Base
2026-03,T045,Belleza,210018705,1060,Base
2026-03,T045,Deportes,100393042,938,Base
2026-03,T045,Electrohogar,270268187,1299,Base
2026-03,T045,Jugueteria,55871432,443,Base
2026-03,T045,Moda,159834377,869,Base
2026-03,T045,Muebles,266326157,1284,Base
2026-03,T045,Tecnologia,285903273,761,Base
2026-03,T046,Alimentos,139984805,605,Base
2026-03,T046,Belleza,294314776,354,Base
2026-03,T046,Deportes,363491142,1145,Base
2026-03,T046,Electrohogar,142269002,692,Base
2026-03,T046,Jugueteria,301627078,919,Base
2026-03,T046,Moda,325479353,988,Base
2026-03,T046,Muebles,346350560,989,Base
2026-03,T046,Tecnologia,108892375,905,Base
2026-03,T047,Alimentos,78701923,1097,Base
2026-03,T047,Belleza,249297443,288,Base
2026-03,T047,Deportes,194435165,689,Base
2026-03,T047,Electrohogar,51634650,665,Base
2026-03,T047,Jugueteria,174447349,458,Base
2026-03,T047,Moda,163119037,389,Base
2026-03,T047,Muebles,46852573,898,Base
2026-03,T047,Tecnologia,57058524,503,Base
2026-03,T048,Alimentos,296281897,544,Base
2026-03,T048,Belleza,178065657,1012,Base
2026-03,T048,Deportes,407934755,127,Base
2026-03,T048,Electrohogar,174918307,1196,Base
2026-03,T048,Jugueteria,127413977,1035,Base
2026-03,T048,Moda,171440561,721,Base
2026-03,T048,Muebles,336587659,914,Base
2026-03,T048,Tecnologia,320145960,950,Base
2026-03,T049,Alimentos,112692102,1174,Base
2026-03,T049,Belleza,363507286,184,Base
2026-03,T049,Deportes,215599444,800,Base
2026-03,T049,Electrohogar,402882835,669,Base
2026-03,T049,Jugueteria,61779386,678,Base
2026-03,T049,Moda,130061223,1034,Base
2026-03,T049,Muebles,397653834,303,Base
2026-03,T049,Tecnologia,218098121,414,Base
2026-03,T050,Alimentos,370978292,727,Base
2026-03,T050,Belleza,211578234,1140,Base
2026-03,T050,Deportes,126893169,1022,Base
2026-03,T050,Electrohogar,122690937,1067,Base
2026-03,T050,Jugueteria,66201745,1094,Base
2026-03,T050,Moda,80359820,683,Base
2026-03,T050,Muebles,71892644,1045,Base
2026-03,T050,Tecnologia,417475273,1036,Base
2026-03,T051,Alimentos,68993326,830,Base
2026-03,T051,Belleza,116338153,354,Base
2026-03,T051,Deportes,218569474,177,Base
2026-03,T051,Electrohogar,354587511,1138,Base
2026-03,T051,Jugueteria,117104986,1071,Base
2026-03,T051,Moda,335775184,318,Base
2026-03,T051,Muebles,282804008,209,Base
2026-03,T051,Tecnologia,417841870,499,Base
2026-03,T052,Alimentos,102548683,290,Base
2026-03,T052,Belleza,209411175,1333,Base
2026-03,T052,Deportes,181037859,1311,Base
2026-03,T052,Electrohogar,381645867,269,Base
2026-03,T052,Jugueteria,367453111,1218,Base
2026-03,T052,Moda,200429098,826,Base
2026-03,T052,Muebles,412858877,867,Base
2026-03,T052,Tecnologia,354931636,542,Base
2026-03,T053,Alimentos,407414646,877,Base
2026-03,T053,Belleza,149423149,347,Base
2026-03,T053,Deportes,197568613,271,Base
2026-03,T053,Electrohogar,74205022,710,Base
2026-03,T053,Jugueteria,361596300,543,Base
2026-03,T053,Moda,413225271,770,Base
2026-03,T053,Muebles,237874964,776,Base
2026-03,T053,Tecnologia,220049152,123,Base
2026-03,T054,Alimentos,127857484,424,Base
2026-03,T054,Belleza,199073497,377,Base
2026-03,T054,Deportes,412654082,121,Base
2026-03,T054,Electrohogar,309561547,817,Base
2026-03,T054,Jugueteria,48685183,899,Base
2026-03,T054,Moda,192728675,999,Base
2026-03,T054,Muebles,140817449,250,Base
2026-03,T054,Tecnologia,106914362,994,Base
2026-03,T055,Alimentos,135539289,848,Base
2026-03,T055,Belleza,76569521,1333,Base
2026-03,T055,Deportes,154585921,1375,Base
2026-03,T055,Electrohogar,115980694,741,Base
2026-03,T055,Jugueteria,149657392,611,Base
2026-03,T055,Moda,115871350,874,Base
2026-03,T055,Muebles,307401961,142,Base
2026-03,T055,Tecnologia,309756018,744,Base
2026-03,T056,Alimentos,143383183,890,Base
2026-03,T056,Belleza,55922975,1233,Base
2026-03,T056,Deportes,46530526,887,Base
2026-03,T056,Electrohogar,82032235,788,Base
2026-03,T056,Jugueteria,297527495,269,Base
2026-03,T056,Moda,138306337,849,Base
2026-03,T056,Muebles,84446862,1267,Base
2026-03,T056,Tecnologia,118257176,509,Base
2026-03,T057,Alimentos,58748598,1345,Base
2026-03,T057,Belleza,157804254,702,Base
2026-03,T057,Deportes,114977920,220,Base
2026-03,T057,Electrohogar,126529232,1155,Base
2026-03,T057,Jugueteria,138191131,810,Base
2026-03,T057,Moda,367714698,504,Base
2026-03,T057,Muebles,333829702,785,Base
2026-03,T057,Tecnologia,400176014,270,Base
2026-03,T058,Alimentos,161507169,235,Base
2026-03,T058,Belleza,240257082,594,Base
2026-03,T058,Deportes,345278170,954,Base
2026-03,T058,Electrohogar,400626182,1394,Base
2026-03,T058,Jugueteria,159959978,1350,Base
2026-03,T058,Moda,302433857,1318,Base
2026-03,T058,Muebles,152090923,998,Base
2026-03,T058,Tecnologia,210734113,508,Base
2026-03,T059,Alimentos,83140840,1152,Base
2026-03,T059,Belleza,290854682,652,Base
2026-03,T059,Deportes,395923005,376,Base
2026-03,T059,Electrohogar,157240013,1386,Base
2026-03,T059,Jugueteria,196375629,1028,Base
2026-03,T059,Moda,298920060,625,Base
2026-03,T059,Muebles,321700771,575,Base
2026-03,T059,Tecnologia,103784123,975,Base
2026-03,T060,Alimentos,262325543,167,Base
2026-03,T060,Belleza,305002050,702,Base
2026-03,T060,Deportes,173097648,1330,Base
2026-03,T060,Electrohogar,214841358,1021,Base
2026-03,T060,Jugueteria,286585007,960,Base
2026-03,T060,Moda,348012518,1122,Base
2026-03,T060,Muebles,133897501,1038,Base
2026-03,T060,Tecnologia,138188462,1329,Base
2026-04,T001,Alimentos,245152030,1144,Base
2026-04,T001,Belleza,376879386,540,Base
2026-04,T001,Deportes,400808053,1080,Base
2026-04,T001,Electrohogar,227973832,317,Base
2026-04,T001,Jugueteria,108377450,660,Base
2026-04,T001,Moda,340104140,313,Base
2026-04,T001,Muebles,239583522,797,Base
2026-04,T001,Tecnologia,300355353,607,Base
2026-04,T002,Alimentos,220576566,806,Base
2026-04,T002,Belleza,329531607,176,Base
2026-04,T002,Deportes,329223692,517,Base
2026-04,T002,Electrohogar,361831982,891,Base
2026-04,T002,Jugueteria,47509240,460,Base
2026-04,T002,Moda,68122096,221,Base
2026-04,T002,Muebles,65531736,462,Base
2026-04,T002,Tecnologia,384788521,702,Base
2026-04,T003,Alimentos,325129171,1088,Base
2026-04,T003,Belleza,260678538,766,Base
2026-04,T003,Deportes,207724467,258,Base
2026-04,T003,Electrohogar,170035282,884,Base
2026-04,T003,Jugueteria,364400578,523,Base
2026-04,T003,Moda,339196746,1097,Base
2026-04,T003,Muebles,108498746,1151,Base
2026-04,T003,Tecnologia,357144704,508,Base
2026-04,T004,Alimentos,253495039,1196,Base
2026-04,T004,Belleza,327777408,661,Base
2026-04,T004,Deportes,64338953,1336,Base
2026-04,T004,Electrohogar,88698752,1118,Base
