id_cliente,nombre_cliente,segmento,ciudad,region,departamento,genero,rango_edad,fecha_alta,estado_cliente
C04387,Cliente 04387,Educacion,Santa Marta,Caribe,Magdalena,F,36-45,2025-03-15,Activo
C04388,Cliente 04388,Hogar,Manizales,Eje Cafetero,Caldas,No informado,56+,2021-05-27,Activo
C04389,Cliente 04389,Gobierno,Pereira,Eje Cafetero,Risaralda,F,26-35,2020-10-18,Activo
C04390,Cliente 04390,Gobierno,Santa Marta,Caribe,Magdalena,F,18-25,2020-01-17,Activo
C04391,Cliente 04391,Pyme,Medellin,Antioquia,Antioquia,F,26-35,2019-01-31,Activo
C04392,Cliente 04392,Educacion,Bucaramanga,Oriente,Santander,F,46-55,2022-03-04,Activo
C04393,Cliente 04393,Pyme,Cartagena,Caribe,Bolivar,No informado,56+,2020-03-01,Activo
C04394,Cliente 04394,Hogar,Pereira,Eje Cafetero,Risaralda,F,36-45,2019-05-07,Activo
C04395,Cliente 04395,Pyme,Bucaramanga,Oriente,Santander,F,26-35,2022-08-16,Inactivo
C04396,Cliente 04396,Hogar,Pasto,Sur,Narino,No informado,46-55,2024-05-09,Activo
C04397,Cliente 04397,Gobierno,Barranquilla,Caribe,Atlantico,No informado,26-35,2025-12-26,Activo
C04398,Cliente 04398,Corporativo,Barranquilla,Caribe,Atlantico,F,36-45,2021-10-19,Activo
C04399,Cliente 04399,Gobierno,Barranquilla,Caribe,Atlantico,F,26-35,2022-11-08,Activo
C04400,Cliente 04400,Educacion,Villavicencio,Llanos,Meta,M,36-45,2022-02-25,Activo
C04401,Cliente 04401,Pyme,Medellin,Antioquia,Antioquia,No informado,26-35,2024-09-29,Activo
C04402,Cliente 04402,Pyme,Santa Marta,Caribe,Magdalena,F,46-55,2022-02-22,Activo
C04403,Cliente 04403,Educacion,Villavicencio,Llanos,Meta,No informado,36-45,2021-08-23,Activo
C04404,Cliente 04404,Educacion,Pasto,Sur,Narino,M,56+,2026-01-06,Activo
C04405,Cliente 04405,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,26-35,2025-07-29,Activo
C04406,Cliente 04406,Gobierno,Cartagena,Caribe,Bolivar,No informado,56+,2024-12-21,Activo
C04407,Cliente 04407,Educacion,Ibague,Centro,Tolima,No informado,56+,2025-02-01,Activo
C04408,Cliente 04408,Gobierno,Medellin,Antioquia,Antioquia,M,36-45,2020-10-10,Activo
C04409,Cliente 04409,Hogar,Pereira,Eje Cafetero,Risaralda,No informado,26-35,2019-10-17,Activo
C04410,Cliente 04410,Hogar,Bucaramanga,Oriente,Santander,F,36-45,2021-05-08,Activo
C04411,Cliente 04411,Pyme,Bucaramanga,Oriente,Santander,M,36-45,2023-06-26,Activo
C04412,Cliente 04412,Educacion,Pereira,Eje Cafetero,Risaralda,F,18-25,2020-12-12,Activo
C04413,Cliente 04413,Corporativo,Ibague,Centro,Tolima,F,18-25,2021-11-17,Activo
C04414,Cliente 04414,Hogar,Barranquilla,Caribe,Atlantico,M,18-25,2019-12-23,Activo
C04415,Cliente 04415,Pyme,Cartagena,Caribe,Bolivar,M,46-55,2024-02-03,Activo
C04416,Cliente 04416,Hogar,Bogota,Centro,Cundinamarca,No informado,56+,2019-04-20,Activo
C04417,Cliente 04417,Pyme,Pereira,Eje Cafetero,Risaralda,No informado,36-45,2021-12-09,Activo
C04418,Cliente 04418,Gobierno,Bogota,Centro,Cundinamarca,No informado,36-45,2023-04-10,Inactivo
C04419,Cliente 04419,Corporativo,Bucaramanga,Oriente,Santander,F,26-35,2020-01-06,Activo
C04420,Cliente 04420,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,26-35,2019-08-03,Activo
C04421,Cliente 04421,Pyme,Barranquilla,Caribe,Atlantico,No informado,56+,2021-05-25,Activo
C04422,Cliente 04422,Gobierno,Cali,Occidente,Valle del Cauca,F,26-35,2024-10-27,Activo
C04423,Cliente 04423,Pyme,Santa Marta,Caribe,Magdalena,F,18-25,2021-10-22,Activo
C04424,Cliente 04424,Hogar,Ibague,Centro,Tolima,F,18-25,2025-09-09,Activo
C04425,Cliente 04425,Corporativo,Pereira,Eje Cafetero,Risaralda,M,26-35,2019-04-19,Activo
C04426,Cliente 04426,Educacion,Barranquilla,Caribe,Atlantico,No informado,46-55,2022-10-14,Activo
C04427,Cliente 04427,Educacion,Bogota,Centro,Cundinamarca,M,56+,2020-04-06,Activo
C04428,Cliente 04428,Gobierno,Pereira,Eje Cafetero,Risaralda,F,18-25,2024-07-04,Activo
C04429,Cliente 04429,Hogar,Bucaramanga,Oriente,Santander,No informado,26-35,2021-09-29,Activo
C04430,Cliente 04430,Pyme,Pereira,Eje Cafetero,Risaralda,No informado,36-45,2022-04-16,Activo
C04431,Cliente 04431,Corporativo,Santa Marta,Caribe,Magdalena,F,26-35,2020-12-17,Activo
C04432,Cliente 04432,Hogar,Pasto,Sur,Narino,M,26-35,2025-12-30,Activo
C04433,Cliente 04433,Pyme,Medellin,Antioquia,Antioquia,F,56+,2022-08-30,Activo
C04434,Cliente 04434,Corporativo,Medellin,Antioquia,Antioquia,M,36-45,2023-05-05,Inactivo
C04435,Cliente 04435,Corporativo,Cali,Occidente,Valle del Cauca,No informado,46-55,2022-12-26,Activo
C04436,Cliente 04436,Hogar,Bogota,Centro,Cundinamarca,F,26-35,2022-03-11,Activo
C04437,Cliente 04437,Gobierno,Santa Marta,Caribe,Magdalena,No informado,26-35,2024-10-11,Activo
C04438,Cliente 04438,Pyme,Ibague,Centro,Tolima,No informado,46-55,2022-01-30,Activo
C04439,Cliente 04439,Pyme,Bogota,Centro,Cundinamarca,F,46-55,2025-11-17,Inactivo
C04440,Cliente 04440,Corporativo,Barranquilla,Caribe,Atlantico,M,26-35,2022-06-30,Activo
C04441,Cliente 04441,Hogar,Medellin,Antioquia,Antioquia,F,46-55,2019-03-12,Activo
C04442,Cliente 04442,Pyme,Medellin,Antioquia,Antioquia,No informado,36-45,2019-10-21,Activo
C04443,Cliente 04443,Hogar,Ibague,Centro,Tolima,No informado,46-55,2022-05-13,Activo
C04444,Cliente 04444,Gobierno,Pasto,Sur,Narino,No informado,18-25,2019-04-13,Activo
C04445,Cliente 04445,Corporativo,Santa Marta,Caribe,Magdalena,F,46-55,2023-12-07,Activo
C04446,Cliente 04446,Corporativo,Bogota,Centro,Cundinamarca,M,26-35,2025-09-26,Activo
C04447,Cliente 04447,Educacion,Villavicencio,Llanos,Meta,M,36-45,2022-03-15,Activo
C04448,Cliente 04448,Hogar,Pasto,Sur,Narino,F,18-25,2023-01-25,Activo
C04449,Cliente 04449,Corporativo,Cali,Occidente,Valle del Cauca,M,56+,2021-10-16,Activo
C04450,Cliente 04450,Educacion,Cartagena,Caribe,Bolivar,No informado,18-25,2021-06-26,Activo
C04451,Cliente 04451,Educacion,Villavicencio,Llanos,Meta,M,46-55,2025-12-06,Activo
C04452,Cliente 04452,Gobierno,Ibague,Centro,Tolima,M,26-35,2025-11-13,Activo
C04453,Cliente 04453,Educacion,Bucaramanga,Oriente,Santander,F,46-55,2024-12-23,Activo
C04454,Cliente 04454,Educacion,Cali,Occidente,Valle del Cauca,M,26-35,2020-01-07,Activo
C04455,Cliente 04455,Gobierno,Villavicencio,Llanos,Meta,M,56+,2020-10-29,Activo
C04456,Cliente 04456,Corporativo,Santa Marta,Caribe,Magdalena,F,46-55,2022-05-01,Activo
C04457,Cliente 04457,Gobierno,Medellin,Antioquia,Antioquia,F,18-25,2019-12-24,Activo
C04458,Cliente 04458,Hogar,Cartagena,Caribe,Bolivar,F,26-35,2021-05-27,Activo
C04459,Cliente 04459,Corporativo,Cali,Occidente,Valle del Cauca,No informado,18-25,2019-12-15,Activo
C04460,Cliente 04460,Educacion,Villavicencio,Llanos,Meta,No informado,18-25,2020-06-07,Activo
C04461,Cliente 04461,Educacion,Bucaramanga,Oriente,Santander,M,26-35,2019-08-22,Activo
C04462,Cliente 04462,Corporativo,Medellin,Antioquia,Antioquia,No informado,46-55,2024-11-17,Activo
C04463,Cliente 04463,Hogar,Cali,Occidente,Valle del Cauca,No informado,26-35,2022-06-18,Activo
C04464,Cliente 04464,Hogar,Villavicencio,Llanos,Meta,M,18-25,2021-02-20,Activo
C04465,Cliente 04465,Hogar,Medellin,Antioquia,Antioquia,No informado,26-35,2023-07-17,Activo
C04466,Cliente 04466,Educacion,Pasto,Sur,Narino,No informado,56+,2024-09-13,Activo
C04467,Cliente 04467,Corporativo,Santa Marta,Caribe,Magdalena,M,26-35,2023-02-25,Activo
C04468,Cliente 04468,Pyme,Medellin,Antioquia,Antioquia,No informado,46-55,2020-05-17,Activo
C04469,Cliente 04469,Hogar,Barranquilla,Caribe,Atlantico,M,46-55,2024-03-19,Activo
C04470,Cliente 04470,Educacion,Manizales,Eje Cafetero,Caldas,No informado,46-55,2023-08-13,Activo
C04471,Cliente 04471,Educacion,Pereira,Eje Cafetero,Risaralda,F,18-25,2023-01-18,Activo
C04472,Cliente 04472,Corporativo,Villavicencio,Llanos,Meta,No informado,36-45,2022-11-15,Activo
C04473,Cliente 04473,Gobierno,Medellin,Antioquia,Antioquia,M,26-35,2019-12-03,Activo
C04474,Cliente 04474,Pyme,Manizales,Eje Cafetero,Caldas,F,18-25,2020-05-06,Activo
C04475,Cliente 04475,Corporativo,Bogota,Centro,Cundinamarca,F,46-55,2021-03-12,Activo
C04476,Cliente 04476,Educacion,Pasto,Sur,Narino,M,18-25,2019-06-16,Activo
C04477,Cliente 04477,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,36-45,2023-04-24,Activo
C04478,Cliente 04478,Educacion,Villavicencio,Llanos,Meta,F,18-25,2021-03-07,Activo
C04479,Cliente 04479,Corporativo,Bucaramanga,Oriente,Santander,M,56+,2019-10-27,Activo
C04480,Cliente 04480,Educacion,Cartagena,Caribe,Bolivar,M,26-35,2021-11-15,Activo
C04481,Cliente 04481,Educacion,Pereira,Eje Cafetero,Risaralda,No informado,36-45,2023-07-29,Activo
C04482,Cliente 04482,Corporativo,Cali,Occidente,Valle del Cauca,F,18-25,2019-02-28,Activo
C04483,Cliente 04483,Hogar,Barranquilla,Caribe,Atlantico,M,18-25,2020-04-19,Activo
C04484,Cliente 04484,Corporativo,Bucaramanga,Oriente,Santander,M,26-35,2019-09-18,Inactivo
C04485,Cliente 04485,Gobierno,Barranquilla,Caribe,Atlantico,No informado,46-55,2025-07-24,Activo
C04486,Cliente 04486,Educacion,Bucaramanga,Oriente,Santander,No informado,46-55,2023-03-20,Activo
C04487,Cliente 04487,Hogar,Pasto,Sur,Narino,M,36-45,2024-04-04,Activo
C04488,Cliente 04488,Corporativo,Cartagena,Caribe,Bolivar,F,56+,2020-02-15,Activo
C04489,Cliente 04489,Gobierno,Manizales,Eje Cafetero,Caldas,No informado,18-25,2021-12-20,Activo
C04490,Cliente 04490,Educacion,Pasto,Sur,Narino,F,26-35,2021-07-27,Activo
C04491,Cliente 04491,Corporativo,Pasto,Sur,Narino,No informado,26-35,2020-09-12,Activo
C04492,Cliente 04492,Educacion,Ibague,Centro,Tolima,F,18-25,2020-07-10,Inactivo
C04493,Cliente 04493,Hogar,Pereira,Eje Cafetero,Risaralda,F,56+,2021-11-29,Activo
C04494,Cliente 04494,Gobierno,Bogota,Centro,Cundinamarca,M,56+,2021-03-31,Activo
C04495,Cliente 04495,Corporativo,Santa Marta,Caribe,Magdalena,F,46-55,2022-10-16,Activo
C04496,Cliente 04496,Gobierno,Villavicencio,Llanos,Meta,M,26-35,2024-06-12,Activo
C04497,Cliente 04497,Hogar,Villavicencio,Llanos,Meta,F,26-35,2023-05-14,Activo
C04498,Cliente 04498,Educacion,Pasto,Sur,Narino,M,56+,2022-06-08,Activo
C04499,Cliente 04499,Hogar,Pasto,Sur,Narino,F,36-45,2020-07-08,Activo
C04500,Cliente 04500,Gobierno,Ibague,Centro,Tolima,No informado,36-45,2025-03-11,Activo
C04501,Cliente 04501,Corporativo,Cali,Occidente,Valle del Cauca,M,36-45,2025-08-12,Activo
C04502,Cliente 04502,Corporativo,Cartagena,Caribe,Bolivar,F,18-25,2022-10-31,Activo
C04503,Cliente 04503,Gobierno,Manizales,Eje Cafetero,Caldas,F,46-55,2022-08-11,Activo
C04504,Cliente 04504,Educacion,Cali,Occidente,Valle del Cauca,M,56+,2023-11-12,Activo
C04505,Cliente 04505,Hogar,Villavicencio,Llanos,Meta,F,56+,2022-06-18,Activo
C04506,Cliente 04506,Educacion,Cali,Occidente,Valle del Cauca,M,36-45,2019-04-17,Inactivo
C04507,Cliente 04507,Gobierno,Villavicencio,Llanos,Meta,F,36-45,2025-08-09,Activo
C04508,Cliente 04508,Gobierno,Medellin,Antioquia,Antioquia,M,36-45,2021-08-06,Activo
C04509,Cliente 04509,Gobierno,Pereira,Eje Cafetero,Risaralda,F,46-55,2023-04-17,Activo
C04510,Cliente 04510,Hogar,Santa Marta,Caribe,Magdalena,No informado,56+,2020-06-18,Activo
C04511,Cliente 04511,Corporativo,Pereira,Eje Cafetero,Risaralda,F,56+,2023-05-22,Activo
C04512,Cliente 04512,Corporativo,Barranquilla,Caribe,Atlantico,No informado,36-45,2024-09-01,Activo
C04513,Cliente 04513,Educacion,Villavicencio,Llanos,Meta,No informado,46-55,2019-08-30,Activo
C04514,Cliente 04514,Hogar,Pasto,Sur,Narino,M,26-35,2020-10-17,Activo
C04515,Cliente 04515,Corporativo,Bogota,Centro,Cundinamarca,No informado,18-25,2023-01-15,Activo
C04516,Cliente 04516,Hogar,Cartagena,Caribe,Bolivar,F,46-55,2023-07-22,Activo
C04517,Cliente 04517,Gobierno,Manizales,Eje Cafetero,Caldas,No informado,18-25,2019-09-03,Activo
C04518,Cliente 04518,Educacion,Cali,Occidente,Valle del Cauca,F,18-25,2024-06-14,Activo
C04519,Cliente 04519,Hogar,Manizales,Eje Cafetero,Caldas,No informado,18-25,2019-08-07,Activo
C04520,Cliente 04520,Gobierno,Cali,Occidente,Valle del Cauca,No informado,26-35,2023-06-27,Activo
C04521,Cliente 04521,Pyme,Bucaramanga,Oriente,Santander,M,56+,2023-03-26,Activo
C04522,Cliente 04522,Gobierno,Bogota,Centro,Cundinamarca,M,18-25,2026-01-10,Inactivo
C04523,Cliente 04523,Hogar,Bucaramanga,Oriente,Santander,M,18-25,2022-12-26,Activo
C04524,Cliente 04524,Corporativo,Cartagena,Caribe,Bolivar,M,46-55,2024-04-22,Activo
C04525,Cliente 04525,Pyme,Medellin,Antioquia,Antioquia,F,46-55,2020-04-26,Activo
C04526,Cliente 04526,Pyme,Cartagena,Caribe,Bolivar,F,18-25,2024-08-23,Activo
C04527,Cliente 04527,Pyme,Manizales,Eje Cafetero,Caldas,F,56+,2022-06-22,Activo
C04528,Cliente 04528,Educacion,Pereira,Eje Cafetero,Risaralda,No informado,56+,2023-08-07,Activo
C04529,Cliente 04529,Gobierno,Villavicencio,Llanos,Meta,M,26-35,2022-05-13,Activo
C04530,Cliente 04530,Hogar,Barranquilla,Caribe,Atlantico,No informado,18-25,2024-12-20,Activo
C04531,Cliente 04531,Pyme,Santa Marta,Caribe,Magdalena,No informado,26-35,2022-04-24,Activo
C04532,Cliente 04532,Hogar,Medellin,Antioquia,Antioquia,F,36-45,2022-02-09,Activo
C04533,Cliente 04533,Hogar,Manizales,Eje Cafetero,Caldas,M,46-55,2026-02-01,Activo
C04534,Cliente 04534,Hogar,Santa Marta,Caribe,Magdalena,F,26-35,2020-01-01,Activo
C04535,Cliente 04535,Corporativo,Barranquilla,Caribe,Atlantico,F,26-35,2022-06-12,Activo
C04536,Cliente 04536,Pyme,Cali,Occidente,Valle del Cauca,F,18-25,2020-04-30,Activo
C04537,Cliente 04537,Gobierno,Bogota,Centro,Cundinamarca,F,36-45,2024-07-02,Activo
C04538,Cliente 04538,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,36-45,2024-05-30,Inactivo
C04539,Cliente 04539,Hogar,Manizales,Eje Cafetero,Caldas,F,18-25,2021-03-08,Inactivo
C04540,Cliente 04540,Corporativo,Cali,Occidente,Valle del Cauca,M,18-25,2025-04-05,Activo
C04541,Cliente 04541,Pyme,Cali,Occidente,Valle del Cauca,F,26-35,2022-06-19,Activo
C04542,Cliente 04542,Corporativo,Pasto,Sur,Narino,No informado,26-35,2019-05-29,Activo
C04543,Cliente 04543,Gobierno,Bucaramanga,Oriente,Santander,No informado,36-45,2020-11-28,Activo
C04544,Cliente 04544,Gobierno,Bogota,Centro,Cundinamarca,No informado,26-35,2020-04-28,Activo
C04545,Cliente 04545,Gobierno,Manizales,Eje Cafetero,Caldas,M,18-25,2023-12-02,Activo
C04546,Cliente 04546,Hogar,Santa Marta,Caribe,Magdalena,No informado,26-35,2023-06-10,Activo
C04547,Cliente 04547,Pyme,Cali,Occidente,Valle del Cauca,M,18-25,2023-09-24,Activo
C04548,Cliente 04548,Educacion,Medellin,Antioquia,Antioquia,No informado,56+,2020-02-25,Activo
C04549,Cliente 04549,Hogar,Villavicencio,Llanos,Meta,F,46-55,2019-04-21,Activo
C04550,Cliente 04550,Gobierno,Barranquilla,Caribe,Atlantico,No informado,26-35,2024-11-02,Activo
C04551,Cliente 04551,Educacion,Santa Marta,Caribe,Magdalena,F,46-55,2019-08-26,Activo
C04552,Cliente 04552,Educacion,Pasto,Sur,Narino,No informado,36-45,2023-07-26,Activo
C04553,Cliente 04553,Hogar,Bucaramanga,Oriente,Santander,M,36-45,2019-06-24,Activo
C04554,Cliente 04554,Educacion,Cali,Occidente,Valle del Cauca,F,46-55,2019-07-01,Activo
C04555,Cliente 04555,Educacion,Bogota,Centro,Cundinamarca,No informado,46-55,2024-06-12,Activo
C04556,Cliente 04556,Educacion,Ibague,Centro,Tolima,No informado,18-25,2025-07-26,Activo
C04557,Cliente 04557,Gobierno,Medellin,Antioquia,Antioquia,No informado,56+,2020-04-19,Activo
C04558,Cliente 04558,Hogar,Barranquilla,Caribe,Atlantico,No informado,56+,2020-05-08,Activo
C04559,Cliente 04559,Pyme,Medellin,Antioquia,Antioquia,No informado,26-35,2019-05-31,Activo
C04560,Cliente 04560,Gobierno,Santa Marta,Caribe,Magdalena,F,18-25,2024-04-19,Activo
C04561,Cliente 04561,Hogar,Ibague,Centro,Tolima,M,18-25,2024-01-27,Activo
C04562,Cliente 04562,Pyme,Villavicencio,Llanos,Meta,No informado,36-45,2022-09-26,Activo
C04563,Cliente 04563,Gobierno,Medellin,Antioquia,Antioquia,No informado,46-55,2022-09-10,Activo
C04564,Cliente 04564,Educacion,Pereira,Eje Cafetero,Risaralda,M,46-55,2023-05-06,Activo
C04565,Cliente 04565,Educacion,Santa Marta,Caribe,Magdalena,F,26-35,2023-06-05,Activo
C04566,Cliente 04566,Educacion,Bucaramanga,Oriente,Santander,M,36-45,2025-08-14,Activo
C04567,Cliente 04567,Educacion,Bucaramanga,Oriente,Santander,No informado,36-45,2025-07-14,Activo
C04568,Cliente 04568,Educacion,Cali,Occidente,Valle del Cauca,M,18-25,2019-03-14,Activo
C04569,Cliente 04569,Pyme,Pereira,Eje Cafetero,Risaralda,F,56+,2023-03-17,Activo
C04570,Cliente 04570,Educacion,Ibague,Centro,Tolima,No informado,26-35,2023-08-03,Inactivo
C04571,Cliente 04571,Educacion,Cartagena,Caribe,Bolivar,M,26-35,2021-05-19,Activo
C04572,Cliente 04572,Gobierno,Santa Marta,Caribe,Magdalena,M,36-45,2020-12-31,Activo
C04573,Cliente 04573,Educacion,Ibague,Centro,Tolima,No informado,56+,2021-01-03,Activo
C04574,Cliente 04574,Pyme,Barranquilla,Caribe,Atlantico,F,46-55,2019-04-15,Activo
C04575,Cliente 04575,Hogar,Manizales,Eje Cafetero,Caldas,F,56+,2022-06-18,Activo
C04576,Cliente 04576,Gobierno,Pereira,Eje Cafetero,Risaralda,M,18-25,2023-04-13,Activo
C04577,Cliente 04577,Hogar,Medellin,Antioquia,Antioquia,F,36-45,2021-04-12,Activo
C04578,Cliente 04578,Pyme,Villavicencio,Llanos,Meta,M,36-45,2024-09-07,Activo
C04579,Cliente 04579,Educacion,Manizales,Eje Cafetero,Caldas,No informado,56+,2024-06-23,Activo
C04580,Cliente 04580,Corporativo,Pasto,Sur,Narino,F,18-25,2023-06-11,Inactivo
C04581,Cliente 04581,Hogar,Bogota,Centro,Cundinamarca,M,56+,2020-04-08,Activo
C04582,Cliente 04582,Educacion,Pasto,Sur,Narino,No informado,46-55,2022-11-03,Activo
C04583,Cliente 04583,Pyme,Santa Marta,Caribe,Magdalena,No informado,18-25,2023-06-02,Activo
C04584,Cliente 04584,Corporativo,Cali,Occidente,Valle del Cauca,M,18-25,2019-07-14,Activo
C04585,Cliente 04585,Hogar,Pereira,Eje Cafetero,Risaralda,F,36-45,2024-05-25,Activo
C04586,Cliente 04586,Gobierno,Medellin,Antioquia,Antioquia,No informado,36-45,2025-09-10,Activo
C04587,Cliente 04587,Pyme,Pasto,Sur,Narino,M,46-55,2021-07-13,Activo
C04588,Cliente 04588,Gobierno,Barranquilla,Caribe,Atlantico,F,46-55,2024-09-27,Activo
C04589,Cliente 04589,Corporativo,Pereira,Eje Cafetero,Risaralda,No informado,56+,2020-10-05,Activo
C04590,Cliente 04590,Pyme,Cartagena,Caribe,Bolivar,M,46-55,2022-01-25,Activo
C04591,Cliente 04591,Gobierno,Villavicencio,Llanos,Meta,F,26-35,2024-04-03,Activo
C04592,Cliente 04592,Educacion,Cartagena,Caribe,Bolivar,No informado,46-55,2019-03-10,Activo
C04593,Cliente 04593,Gobierno,Barranquilla,Caribe,Atlantico,M,46-55,2025-01-24,Inactivo
C04594,Cliente 04594,Corporativo,Pereira,Eje Cafetero,Risaralda,F,18-25,2021-03-14,Inactivo
C04595,Cliente 04595,Educacion,Villavicencio,Llanos,Meta,M,26-35,2020-12-08,Activo
C04596,Cliente 04596,Pyme,Bucaramanga,Oriente,Santander,No informado,36-45,2022-07-20,Activo
C04597,Cliente 04597,Pyme,Medellin,Antioquia,Antioquia,F,18-25,2025-05-03,Activo
C04598,Cliente 04598,Educacion,Medellin,Antioquia,Antioquia,F,18-25,2019-03-22,Activo
C04599,Cliente 04599,Hogar,Barranquilla,Caribe,Atlantico,M,56+,2020-03-18,Activo
C04600,Cliente 04600,Educacion,Pereira,Eje Cafetero,Risaralda,M,36-45,2022-06-27,Activo
C04601,Cliente 04601,Corporativo,Pasto,Sur,Narino,M,26-35,2023-03-12,Inactivo
C04602,Cliente 04602,Gobierno,Bogota,Centro,Cundinamarca,F,56+,2021-07-19,Inactivo
C04603,Cliente 04603,Pyme,Santa Marta,Caribe,Magdalena,F,18-25,2019-02-01,Activo
C04604,Cliente 04604,Hogar,Barranquilla,Caribe,Atlantico,No informado,36-45,2025-04-17,Inactivo
C04605,Cliente 04605,Corporativo,Bucaramanga,Oriente,Santander,F,46-55,2023-07-08,Inactivo
C04606,Cliente 04606,Pyme,Villavicencio,Llanos,Meta,No informado,36-45,2019-01-17,Inactivo
C04607,Cliente 04607,Gobierno,Bogota,Centro,Cundinamarca,M,18-25,2024-02-27,Activo
C04608,Cliente 04608,Corporativo,Pasto,Sur,Narino,M,56+,2020-03-26,Inactivo
C04609,Cliente 04609,Gobierno,Pereira,Eje Cafetero,Risaralda,F,36-45,2019-07-21,Activo
C04610,Cliente 04610,Pyme,Pereira,Eje Cafetero,Risaralda,F,18-25,2021-02-17,Activo
C04611,Cliente 04611,Corporativo,Pasto,Sur,Narino,F,56+,2019-03-02,Activo
C04612,Cliente 04612,Pyme,Barranquilla,Caribe,Atlantico,No informado,36-45,2020-06-01,Activo
C04613,Cliente 04613,Educacion,Cali,Occidente,Valle del Cauca,F,36-45,2019-05-09,Activo
C04614,Cliente 04614,Hogar,Cartagena,Caribe,Bolivar,No informado,56+,2024-05-30,Activo
C04615,Cliente 04615,Gobierno,Ibague,Centro,Tolima,No informado,46-55,2019-07-05,Activo
C04616,Cliente 04616,Educacion,Medellin,Antioquia,Antioquia,M,46-55,2024-10-21,Inactivo
C04617,Cliente 04617,Gobierno,Cali,Occidente,Valle del Cauca,M,46-55,2022-01-05,Activo
C04618,Cliente 04618,Corporativo,Villavicencio,Llanos,Meta,No informado,46-55,2020-04-30,Activo
C04619,Cliente 04619,Hogar,Pasto,Sur,Narino,M,36-45,2024-05-03,Activo
C04620,Cliente 04620,Pyme,Medellin,Antioquia,Antioquia,M,46-55,2022-01-27,Activo
C04621,Cliente 04621,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,56+,2019-04-26,Activo
C04622,Cliente 04622,Corporativo,Bucaramanga,Oriente,Santander,M,46-55,2021-09-17,Activo
C04623,Cliente 04623,Gobierno,Santa Marta,Caribe,Magdalena,F,36-45,2021-05-21,Activo
C04624,Cliente 04624,Educacion,Bogota,Centro,Cundinamarca,M,18-25,2024-12-04,Activo
C04625,Cliente 04625,Educacion,Medellin,Antioquia,Antioquia,M,26-35,2020-12-25,Activo
C04626,Cliente 04626,Hogar,Santa Marta,Caribe,Magdalena,F,18-25,2023-03-08,Activo
C04627,Cliente 04627,Pyme,Medellin,Antioquia,Antioquia,No informado,46-55,2019-09-17,Activo
C04628,Cliente 04628,Corporativo,Cartagena,Caribe,Bolivar,F,36-45,2020-01-17,Activo
C04629,Cliente 04629,Corporativo,Cali,Occidente,Valle del Cauca,No informado,26-35,2023-12-21,Activo
C04630,Cliente 04630,Pyme,Manizales,Eje Cafetero,Caldas,F,46-55,2022-03-03,Activo
C04631,Cliente 04631,Corporativo,Medellin,Antioquia,Antioquia,F,56+,2022-08-24,Activo
C04632,Cliente 04632,Educacion,Bucaramanga,Oriente,Santander,No informado,46-55,2026-02-06,Inactivo
C04633,Cliente 04633,Corporativo,Villavicencio,Llanos,Meta,F,56+,2019-11-23,Activo
C04634,Cliente 04634,Corporativo,Cartagena,Caribe,Bolivar,No informado,56+,2019-03-30,Activo
C04635,Cliente 04635,Educacion,Cali,Occidente,Valle del Cauca,No informado,26-35,2025-07-25,Activo
C04636,Cliente 04636,Gobierno,Villavicencio,Llanos,Meta,No informado,36-45,2025-09-01,Activo
C04637,Cliente 04637,Corporativo,Pereira,Eje Cafetero,Risaralda,M,36-45,2025-03-30,Activo
C04638,Cliente 04638,Corporativo,Bucaramanga,Oriente,Santander,No informado,26-35,2025-08-01,Activo
C04639,Cliente 04639,Hogar,Pasto,Sur,Narino,No informado,18-25,2023-08-04,Activo
C04640,Cliente 04640,Educacion,Pereira,Eje Cafetero,Risaralda,No informado,36-45,2021-06-19,Activo
